ticker,source,text,published_at,trading_day
EOG,gdelt,"Bedell Frazier Investment Counselling LLC Makes New . 58 Million Investment in EOG Resources , Inc . NYSE EOG",20250331T131500Z,2025-03-31
EOG,gdelt,"EOG Resources , Inc . NYSE EOG Shares Bought by Fragasso Financial Advisors Inc",20250602T134500Z,2025-06-02
EOG,gdelt,"Advisory Alpha LLC Decreases Stock Position in EOG Resources , Inc . NYSE EOG",20250602T130000Z,2025-06-02
EOG,gdelt,"Northside Capital Management LLC Takes . 10 Million Position in EOG Resources , Inc . NYSE EOG",20250604T134500Z,2025-06-04
EOG,gdelt,"EOG Resources , Inc . NYSE EOG Stock Position Lifted by ARS Wealth Advisors Group LLC",20250608T113000Z,2025-06-08
EOG,gdelt,"EOG Resources , Inc . NYSE EOG Shares Sold by Iowa State Bank",20250601T150000Z,2025-06-01
EOG,gdelt,EOG Resources NYSE EOG Shares Gap Up on Analyst Upgrade,20250613T161500Z,2025-06-14
EOG,gdelt,"EOG Resources , Inc . NYSE EOG Shares Sold by Greenfield Savings Bank",20250604T114500Z,2025-06-04
EOG,gdelt,"Wesbanco Bank Inc . Increases Stake in EOG Resources , Inc . NYSE EOG",20250609T144500Z,2025-06-09
EOG,gdelt,"Daymark Wealth Partners LLC Grows Stock Holdings in EOG Resources , Inc . NYSE EOG",20250610T103000Z,2025-06-10
EOG,gdelt,"EOG Resources NYSE EOG Stock Acquired Rep . Robert Bresnahan , Jr .",20250329T214500Z,2025-03-30
CVX,gdelt,Chevron Next Move Develop or Divest Bakken After Hess Deal,20250725T154500Z,2025-07-25
XOM,gdelt,"Chevron wins Exxon case but loses time , oil and billions",20250718T223000Z,2025-07-19
CVX,gdelt,"Chevron wins Exxon case but loses time , oil and billions",20250718T223000Z,2025-07-19
XOM,gdelt,"Chevron wins Exxon case but loses time , oil and billions",20250720T064500Z,2025-07-20
CVX,gdelt,"Chevron wins Exxon case but loses time , oil and billions",20250720T064500Z,2025-07-20
XOM,gdelt,"Chevron Wins Exxon Case But Loses Time , Oil And Billions",20250719T224500Z,2025-07-20
CVX,gdelt,"Chevron Wins Exxon Case But Loses Time , Oil And Billions",20250719T224500Z,2025-07-20
XOM,gdelt,"Forced frenemies , Exxon and Chevron take diverging paths as leaders of the booming Permian",20250803T023000Z,2025-08-03
CVX,gdelt,"Forced frenemies , Exxon and Chevron take diverging paths as leaders of the booming Permian",20250803T023000Z,2025-08-03
CVX,gdelt,Chevron secures billion Hess acquisition after Paris ruling,20250718T183000Z,2025-07-19
XOM,gdelt,Analysts on Chevron winning arbitration over Exxon in Hess deal,20250718T151500Z,2025-07-18
CVX,gdelt,Analysts on Chevron winning arbitration over Exxon in Hess deal,20250718T151500Z,2025-07-18
CVX,gdelt,Chevron gets go ahead for Hess deal one of biggest oil finds this decade,20250718T140000Z,2025-07-18
HAL,gdelt,"Dow Jones Top Energy Headlines at 12 AM ET Halliburton Sees Softer Oilfield Services Market as Profit , Revenue Slide U . K . ...",20250723T051500Z,2025-07-23
CVX,gdelt,Chevron gets go ahead for billion Hess deal,20250718T151500Z,2025-07-18
CVX,gdelt,"Chevron gets go ahead for Hess deal , and access to one of the biggest oil finds this decade",20250718T223000Z,2025-07-19
CVX,gdelt,"Chevron gets go ahead for Hess deal , and access to one of the biggest oil finds this decade",20250718T134500Z,2025-07-18
XOM,gdelt,"Analysis - Chevron wins Exxon case but loses time , oil and billions",20250720T023000Z,2025-07-20
CVX,gdelt,"Analysis - Chevron wins Exxon case but loses time , oil and billions",20250720T023000Z,2025-07-20
HAL,gdelt,Halliburton secures North Sea well stimulation services deal,20250814T151500Z,2025-08-14
CVX,gdelt,Chevron gets go ahead for Hess deal one of biggest oil finds this decade,20250718T200000Z,2025-07-19
XOM,gdelt,Chevron preps quick closing of Hess deal and awaits result of Exxon dispute,20250707T190000Z,2025-07-08
CVX,gdelt,Chevron preps quick closing of Hess deal and awaits result of Exxon dispute,20250707T190000Z,2025-07-08
XOM,gdelt,"Forced frenemies , Exxon and Chevron take diverging paths as leaders of the booming Permian",20250801T233000Z,2025-08-02
CVX,gdelt,"Forced frenemies , Exxon and Chevron take diverging paths as leaders of the booming Permian",20250801T233000Z,2025-08-02
XOM,gdelt,Too Big to Merge ? Exxon and Chevron Might Think So,20250727T011500Z,2025-07-27
CVX,gdelt,Too Big to Merge ? Exxon and Chevron Might Think So,20250727T011500Z,2025-07-27
XOM,gdelt,"Exxon , Chevron Post Better Than Expected Results",20250801T150000Z,2025-08-01
CVX,gdelt,"Exxon , Chevron Post Better Than Expected Results",20250801T150000Z,2025-08-01
XOM,gdelt,Chevron preps quick closing of Hess deal and awaits result of Exxon dispute,20250708T164500Z,2025-07-09
CVX,gdelt,Chevron preps quick closing of Hess deal and awaits result of Exxon dispute,20250708T164500Z,2025-07-09
XOM,gdelt,"U . S . Federal Trade Commission reverses bans on executives joining Chevron , Exxon boards",20250718T023000Z,2025-07-18
CVX,gdelt,"U . S . Federal Trade Commission reverses bans on executives joining Chevron , Exxon boards",20250718T023000Z,2025-07-18
CVX,gdelt,Chevron president explains how the company transformed the historically boom - and - bust shale business into a steadily profitable enterprise,20250824T171500Z,2025-08-25
HAL,gdelt,Chevron president explains how the company transformed the historically boom - and - bust shale business into a steadily profitable enterprise,20250824T171500Z,2025-08-25
COP,gdelt,"Analysis - ConocoPhillip deep layoffs highlight need for capital discipline , analysts say",20250910T064500Z,2025-09-10
CVX,gdelt,"Chevron gets go ahead for Hess deal KTBB News , Weather , Talk",20250718T214500Z,2025-07-19
CVX,gdelt,"Chevron Gets Go Ahead for Hess Deal , Access to One of the Biggest Oil Finds this Decade",20250718T181500Z,2025-07-19
CVX,gdelt,Chevron secures billion Hess acquisition after Paris ruling,20250718T150000Z,2025-07-18
XOM,gdelt,Ex - Pioneer CEO no longer wants to join ExxonMobil,20250719T030000Z,2025-07-19
PXD,gdelt,Ex - Pioneer CEO no longer wants to join ExxonMobil,20250719T030000Z,2025-07-19
XOM,gdelt,Converging Exxon and Chevron operations could spur next mega - merger,20250725T070000Z,2025-07-25
CVX,gdelt,Converging Exxon and Chevron operations could spur next mega - merger,20250725T070000Z,2025-07-25
CVX,gdelt,Chevron Prepares For A Quick Closure Of The Hess Deal,20250707T191500Z,2025-07-08
COP,gdelt,Halliburton to Provide Well Stimulation Services for ConocoPhillips,20250818T134500Z,2025-08-18
HAL,gdelt,Halliburton to Provide Well Stimulation Services for ConocoPhillips,20250818T134500Z,2025-08-18
CVX,gdelt,"U . S . shale oil boom transforms from money treadmill into cash cow , Chevron president says",20250824T144500Z,2025-08-24
HAL,gdelt,"U . S . shale oil boom transforms from money treadmill into cash cow , Chevron president says",20250824T144500Z,2025-08-24
COP,gdelt,ConocoPhillips awards Halliburton multi - year North Sea services contract Oil Gas 360,20250814T220000Z,2025-08-15
HAL,gdelt,ConocoPhillips awards Halliburton multi - year North Sea services contract Oil Gas 360,20250814T220000Z,2025-08-15
XOM,gdelt,"Exxon , Chevron report record oil production for second quarter",20250802T063000Z,2025-08-02
CVX,gdelt,"Exxon , Chevron report record oil production for second quarter",20250802T063000Z,2025-08-02
XOM,gdelt,ExxonMobil Continues to Show That It the Best Oil Stock,20250804T040000Z,2025-08-04
XOM,gdelt,Arbitrators reach verdict on Exxon and Chevron dispute over Hess acquisition,20250705T111500Z,2025-07-05
CVX,gdelt,Arbitrators reach verdict on Exxon and Chevron dispute over Hess acquisition,20250705T111500Z,2025-07-05
XOM,gdelt,Record production at Exxon and Chevron humbles European rivals Bousso,20250806T083000Z,2025-08-06
CVX,gdelt,Record production at Exxon and Chevron humbles European rivals Bousso,20250806T083000Z,2025-08-06
XOM,gdelt,Exxon Mobil approves . 8B oil expansion offshore of Guyana its first with rival Chevron as partner,20250922T201500Z,2025-09-23
CVX,gdelt,Exxon Mobil approves . 8B oil expansion offshore of Guyana its first with rival Chevron as partner,20250922T201500Z,2025-09-23
XOM,gdelt,Exxon Mobil approves . 8B oil expansion offshore of Guyana its first with rival Chevron as new partner,20250922T231500Z,2025-09-23
CVX,gdelt,Exxon Mobil approves . 8B oil expansion offshore of Guyana its first with rival Chevron as new partner,20250922T231500Z,2025-09-23
XOM,gdelt,Chevron - Hess Deal Hinges on Exxon Arbitration Over Guyana Oil Stake,20250704T053000Z,2025-07-04
CVX,gdelt,Chevron - Hess Deal Hinges on Exxon Arbitration Over Guyana Oil Stake,20250704T053000Z,2025-07-04
SLB,gdelt,"Schlumberger Limited SLB A Great Company Doing Terribly , Says Jim Cramer",20250731T221500Z,2025-08-01
SLB,gdelt,"Schlumberger Limited SLB A Great Company Doing Terribly , Says Jim Cramer",20250802T023000Z,2025-08-02
XOM,gdelt,"Arbitrators in Exxon , Hess dispute over Chevron deal have reached a decision , sources say",20250704T010000Z,2025-07-04
CVX,gdelt,"Arbitrators in Exxon , Hess dispute over Chevron deal have reached a decision , sources say",20250704T010000Z,2025-07-04
CVX,gdelt,FTC Reverses Its Order Banning John Hess Chevron Board,20250718T050000Z,2025-07-18
HAL,gdelt,Halliburton CEO Oil and gas markets are softer than expected and will remain weak for all of 2025,20250722T231500Z,2025-07-23
HAL,gdelt,Adams Natural Resources Fund Announces First Half 2025 Performance,20250717T204500Z,2025-07-18
CVX,gdelt,Chevron Prepares to Close Hess Acquisition,20250708T090000Z,2025-07-08
HAL,gdelt,"Halliburton Company HAL A Great Company Doing Terribly , Says Jim Cramer",20250731T221500Z,2025-08-01
HAL,gdelt,"Halliburton Company HAL Having A Hard Time , Says Jim Cramer",20250801T070000Z,2025-08-01
XOM,gdelt,Converging Exxon and Chevron operations could spur next mega - merger Bousso,20250724T141500Z,2025-07-24
CVX,gdelt,Converging Exxon and Chevron operations could spur next mega - merger Bousso,20250724T141500Z,2025-07-24
XOM,gdelt,"Arbitrators in Exxon , Hess dispute over Chevron deal have reached a decision",20250704T173000Z,2025-07-05
CVX,gdelt,"Arbitrators in Exxon , Hess dispute over Chevron deal have reached a decision",20250704T173000Z,2025-07-05
HAL,gdelt,International Business Halliburton reduces workforce,20250905T230000Z,2025-09-06
COP,gdelt,ConocoPhillips awards Halliburton multi - year North Sea services contract,20250813T171500Z,2025-08-14
HAL,gdelt,ConocoPhillips awards Halliburton multi - year North Sea services contract,20250813T171500Z,2025-08-14
XOM,gdelt,Chevron wins Exxon battle over Guyana oilfield,20250718T113000Z,2025-07-18
CVX,gdelt,Chevron wins Exxon battle over Guyana oilfield,20250718T113000Z,2025-07-18
HAL,gdelt,Halliburton Reduces Workforce as Oil Activity Slumps,20250909T050000Z,2025-09-09
HAL,gdelt,"Halliburton Company HAL Having A Hard Time , Says Jim Cramer",20250730T194500Z,2025-07-31
XOM,gdelt,"Exxon Mobil Hits Record Production , CEO Reaffirms Hunt For Value - Driven Deals",20250801T150000Z,2025-08-01
XOM,gdelt,Exxon vs . Chevron battle sets stage for oil industry race for prize assets Bousso Oil Gas 360,20250718T220000Z,2025-07-19
CVX,gdelt,Exxon vs . Chevron battle sets stage for oil industry race for prize assets Bousso Oil Gas 360,20250718T220000Z,2025-07-19
XOM,gdelt,Chevron megadeal for Hess gets approval after winning legal battle with Exxon,20250718T220000Z,2025-07-19
CVX,gdelt,Chevron megadeal for Hess gets approval after winning legal battle with Exxon,20250718T220000Z,2025-07-19
XOM,gdelt,Chevron Emerges As Winner In Exxonmobil Dispute Over,20250718T180000Z,2025-07-19
CVX,gdelt,Chevron Emerges As Winner In Exxonmobil Dispute Over,20250718T180000Z,2025-07-19
EOG,gdelt,"Moonilal , EOG Resources discuss Trinidad and Tobago hydrocarbon resources",20250714T203000Z,2025-07-15
XOM,gdelt,Chevron wins Hess takeover against rival Exxon,20250718T123000Z,2025-07-18
CVX,gdelt,Chevron wins Hess takeover against rival Exxon,20250718T123000Z,2025-07-18
XOM,gdelt,Chevron to proceed with Hess takeover after winning Exxon Guyana legal battle,20250718T121500Z,2025-07-18
CVX,gdelt,Chevron to proceed with Hess takeover after winning Exxon Guyana legal battle,20250718T121500Z,2025-07-18
XOM,gdelt,Chevron Emerges Victorious in Its Big Oil Battle With Exxon . Time to Buy the Oil Stock ?,20250721T091500Z,2025-07-21
CVX,gdelt,Chevron Emerges Victorious in Its Big Oil Battle With Exxon . Time to Buy the Oil Stock ?,20250721T091500Z,2025-07-21
CVX,gdelt,What to Expect From Chevron Massive Guyana Investment,20250729T171500Z,2025-07-30
MPC,gdelt,Marathon Petroleum El Paso Refinery Reports Power Outage That Caused Shutdown -- OPIS,20250709T164500Z,2025-07-10
CVX,gdelt,"Chevron , Hess Shares Climb on Merger Arbitration Win",20250718T123000Z,2025-07-18
XOM,gdelt,Record production at Exxon and Chevron humbles European rivals Bousso Oil Gas 360,20250805T200000Z,2025-08-06
CVX,gdelt,Record production at Exxon and Chevron humbles European rivals Bousso Oil Gas 360,20250805T200000Z,2025-08-06
XOM,gdelt,"Chevron defeats Exxon in dispute over Guyana oil assets , clearing path for Hess acquisition",20250718T113000Z,2025-07-18
CVX,gdelt,"Chevron defeats Exxon in dispute over Guyana oil assets , clearing path for Hess acquisition",20250718T113000Z,2025-07-18
XOM,gdelt,"Chevron triumphs over Exxon , wins 20 - month battle to buy Hess",20250719T201500Z,2025-07-20
CVX,gdelt,"Chevron triumphs over Exxon , wins 20 - month battle to buy Hess",20250719T201500Z,2025-07-20
XOM,gdelt,Chevron closes Hess acquisition after winning Exxon legal battle,20250719T114500Z,2025-07-19
CVX,gdelt,Chevron closes Hess acquisition after winning Exxon legal battle,20250719T114500Z,2025-07-19
CVX,gdelt,Chevron completes acquisition of Hess,20250719T000000Z,2025-07-19
XOM,gdelt,ExxonMobil Earnings Growing Production and Cost Reductions Help Mitigate Lower Commodity Prices,20250804T124500Z,2025-08-04
CVX,gdelt,Jim Cramer Says He Expects Chevron to Raise Numbers,20250731T184500Z,2025-08-01
HAL,gdelt,"Halliburton reduces workforce as oil activity slumps , sources say",20250905T170000Z,2025-09-06
CVX,gdelt,Chevron Completes Hess Megadeal After Winning Guyana Arbitration,20250718T173000Z,2025-07-19
XOM,gdelt,ExxonMobil Accepts Chevron as Stabroek Partner after Arbitration Loss,20250721T161500Z,2025-07-22
CVX,gdelt,ExxonMobil Accepts Chevron as Stabroek Partner after Arbitration Loss,20250721T161500Z,2025-07-22
XOM,gdelt,"ExxonMobil , Chevron Profits Slump on Falling Oil Prices",20250801T161500Z,2025-08-02
CVX,gdelt,"ExxonMobil , Chevron Profits Slump on Falling Oil Prices",20250801T161500Z,2025-08-02
HAL,gdelt,Halliburton Warns on Pemex Payment Delays as Mexico Output Slumps,20250723T170000Z,2025-07-24
DVN,gdelt,Is Devon Energy Stock Underperforming the Nasdaq ?,20250916T190000Z,2025-09-17
CVX,gdelt,"Chevron Cost Cuts , Diversified Growth Propel Stock - Chevron NYSE CVX",20250711T194500Z,2025-07-12
EOG,gdelt,EOG Resources NYSE EOG Cut to Hold at Argus,20250828T063000Z,2025-08-28
EOG,gdelt,EOG Resources EOG A Strong Dividend Stock for Your Portfolio,20250924T024500Z,2025-09-24
XOM,gdelt,Exxon Talks Green But Walks Oil - National Legal And Policy Center,20250802T020000Z,2025-08-02
EOG,gdelt,UBS Keeps Buy Rating on EOG Before Q2 2025 Results,20250806T044500Z,2025-08-06
HAL,gdelt,"IFM Investors Increases Stake in EOG Resources , Inc . EOG as Shale Projects Advance",20250924T213000Z,2025-09-25
EOG,gdelt,"IFM Investors Increases Stake in EOG Resources , Inc . EOG as Shale Projects Advance",20250924T213000Z,2025-09-25
EOG,gdelt,"UBS Maintains Buy Rating on EOG Resources , Inc . EOG Keeps PT of",20250709T150000Z,2025-07-09
CVX,gdelt,Here Why Chevron CVX Traded Lower in Q2,20250901T154500Z,2025-09-01
CVX,gdelt,Chevron beats Wall Street profit estimates with record output,20250802T114500Z,2025-08-02
COP,gdelt,ConocoPhillips awards Halliburton multi - year well stimulation services contract in the North Sea,20250814T093000Z,2025-08-14
HAL,gdelt,ConocoPhillips awards Halliburton multi - year well stimulation services contract in the North Sea,20250814T093000Z,2025-08-14
CVX,gdelt,"Chevron Completes Hess Acquisition , Including Offshore Guyana Stake",20250720T194500Z,2025-07-21
XOM,gdelt,Exxon starts production at fourth floating oil vessel in Guyana,20250808T151500Z,2025-08-08
CVX,gdelt,Peru modifies contract allowing Chevron and Westlawn to enter hydrocarbon sector,20250919T124500Z,2025-09-19
CVX,gdelt,1 Reason I Cant Stop Thinking About Chevron Stock in 2025,20250922T104500Z,2025-09-22
XOM,gdelt,"Chevron win vs . Exxon lifts long - term growth prospects but cost time , billions of dollars",20250719T031500Z,2025-07-19
CVX,gdelt,"Chevron win vs . Exxon lifts long - term growth prospects but cost time , billions of dollars",20250719T031500Z,2025-07-19
COP,gdelt,ConocoPhillips to lay off up to 25 of global workforce,20250904T200000Z,2025-09-05
COP,gdelt,Halliburton to Deliver Well Simulation Services to ConocoPhillips,20250814T041500Z,2025-08-14
HAL,gdelt,Halliburton to Deliver Well Simulation Services to ConocoPhillips,20250814T041500Z,2025-08-14
EOG,gdelt,"Winslow Asset Management Inc . Lowers Holdings in EOG Resources , Inc . NYSE EOG",20250715T163000Z,2025-07-16
XOM,gdelt,How one clause sparked Exxon - Chevron feud that turned personal,20250720T213000Z,2025-07-21
CVX,gdelt,How one clause sparked Exxon - Chevron feud that turned personal,20250720T213000Z,2025-07-21
EOG,gdelt,Strong Earnings and Dividend Hike Spark Mixed Analyst Views on EOG Resources,20250823T010000Z,2025-08-23
XOM,gdelt,Chevron victory means mending rift with Exxon for future collaboration,20250720T153000Z,2025-07-20
CVX,gdelt,Chevron victory means mending rift with Exxon for future collaboration,20250720T153000Z,2025-07-20
EOG,gdelt,EOG Resources EOG A Top Crude Oil Stock for Passive Income,20250729T194500Z,2025-07-30
XOM,gdelt,Arbitrators in Exxon - Hess dispute over Chevron deal have reached decision - Reuters XOM NYSE,20250706T011500Z,2025-07-06
CVX,gdelt,Arbitrators in Exxon - Hess dispute over Chevron deal have reached decision - Reuters XOM NYSE,20250706T011500Z,2025-07-06
CVX,gdelt,Baystreet . ca - What to Expect From Chevron Massive Guyana Investment,20250802T044500Z,2025-08-02
XOM,gdelt,Q2 profits at Exxon Mobil and Chevron dip to lowest level in 4 years on subdued energy prices,20250801T153000Z,2025-08-01
CVX,gdelt,Q2 profits at Exxon Mobil and Chevron dip to lowest level in 4 years on subdued energy prices,20250801T153000Z,2025-08-01
CVX,gdelt,"Chevron Cuts Layers , Eyes Guyana and Growth",20250711T000000Z,2025-07-11
COP,gdelt,"ConocoPhillips says it will cut workforce by 20 - 25 , shares fall",20250903T184500Z,2025-09-04
CVX,gdelt,1 Reason I Cant Stop Thinking About Chevron Stock in 2025,20250923T191500Z,2025-09-24
EOG,gdelt,"Belpointe Asset Management LLC Sells 1 , 981 Shares of EOG Resources , Inc .",20250911T164500Z,2025-09-12
PXD,gdelt,"This month in history Pioneer in at Cosmo , still being studied - July 13 , 2025",20250711T043000Z,2025-07-11
XOM,gdelt,Exxon greenlights . 8 billion investment for Hammerhead project in Guyana,20250922T170000Z,2025-09-23
EOG,gdelt,"Swiss National Bank Reduces Holdings in EOG Resources , Inc . NYSE EOG",20250809T113000Z,2025-08-09
